Entity,Code,Date,total_vaccinations_per_hundred
Iceland,ISL,2021-02-12,5.75
Iceland,ISL,2021-02-15,5.82
Iceland,ISL,2021-02-16,5.87
Iceland,ISL,2021-02-17,6.32
Iceland,ISL,2021-02-18,7.28
Iceland,ISL,2021-02-19,7.54
Iceland,ISL,2021-02-22,8.14
Iceland,ISL,2021-02-23,8.19
Iceland,ISL,2021-02-25,9.22
Iceland,ISL,2021-02-26,9.42
Iceland,ISL,2021-03-01,9.87
Iceland,ISL,2021-03-02,9.92
Iceland,ISL,2021-03-04,11.49
India,IND,2021-01-15,0
India,IND,2021-01-16,0.01
India,IND,2021-01-17,0.02
India,IND,2021-01-18,0.03
India,IND,2021-01-19,0.05
India,IND,2021-01-20,0.06
India,IND,2021-01-21,0.08
India,IND,2021-01-22,0.1
India,IND,2021-01-23,0.11
India,IND,2021-01-24,0.12
India,IND,2021-01-25,0.15
India,IND,2021-01-26,0.15
India,IND,2021-01-27,0.17
India,IND,2021-01-28,0.21
India,IND,2021-01-29,0.25
India,IND,2021-01-30,0.27
India,IND,2021-01-31,0.27
India,IND,2021-02-01,0.29
India,IND,2021-02-02,0.3
India,IND,2021-02-03,0.32
India,IND,2021-02-04,0.36
India,IND,2021-02-05,0.39
India,IND,2021-02-06,0.42
India,IND,2021-02-07,0.42
India,IND,2021-02-08,0.45
India,IND,2021-02-09,0.48
India,IND,2021-02-10,0.51
India,IND,2021-02-11,0.54
India,IND,2021-02-12,0.58
India,IND,2021-02-13,0.58
India,IND,2021-02-15,0.62
India,IND,2021-02-16,0.64
India,IND,2021-02-17,0.67
India,IND,2021-02-18,0.71
India,IND,2021-02-19,0.76
India,IND,2021-02-20,0.79
India,IND,2021-02-21,0.8
India,IND,2021-02-22,0.83
India,IND,2021-02-23,0.86
India,IND,2021-02-24,0.9
India,IND,2021-02-25,0.95
India,IND,2021-02-26,1
India,IND,2021-02-27,1.03
India,IND,2021-02-28,1.04
India,IND,2021-03-01,1.08
India,IND,2021-03-02,1.13
India,IND,2021-03-03,1.2
India,IND,2021-03-04,1.3
Indonesia,IDN,2021-01-12,0
Indonesia,IDN,2021-01-22,0.05
Indonesia,IDN,2021-01-24,0.05
Indonesia,IDN,2021-01-25,0.06
Indonesia,IDN,2021-01-26,0.09
Indonesia,IDN,2021-01-27,0.11
Indonesia,IDN,2021-01-28,0.14
Indonesia,IDN,2021-01-29,0.15
Indonesia,IDN,2021-01-30,0.18
Indonesia,IDN,2021-01-31,0.19
Indonesia,IDN,2021-02-01,0.21
Indonesia,IDN,2021-02-02,0.24
Indonesia,IDN,2021-02-03,0.26
Indonesia,IDN,2021-02-04,0.29
Indonesia,IDN,2021-02-05,0.32
Indonesia,IDN,2021-02-06,0.33
Indonesia,IDN,2021-02-07,0.34
Indonesia,IDN,2021-02-08,0.36
Indonesia,IDN,2021-02-09,0.39
Indonesia,IDN,2021-02-10,0.46
Indonesia,IDN,2021-02-11,0.5
Indonesia,IDN,2021-02-13,0.54
Indonesia,IDN,2021-02-14,0.55
Indonesia,IDN,2021-02-15,0.58
Indonesia,IDN,2021-02-16,0.61
Indonesia,IDN,2021-02-17,0.64
Indonesia,IDN,2021-02-18,0.65
Indonesia,IDN,2021-02-20,0.72
Indonesia,IDN,2021-02-23,0.75
Indonesia,IDN,2021-02-24,0.8
Indonesia,IDN,2021-02-25,0.85
Indonesia,IDN,2021-02-26,0.9
Indonesia,IDN,2021-02-27,0.95
Indonesia,IDN,2021-02-28,0.98
Indonesia,IDN,2021-03-01,1.04
Indonesia,IDN,2021-03-02,1.11
Indonesia,IDN,2021-03-03,1.24
Iran,IRN,2021-02-08,0
Iran,IRN,2021-02-09,0
Iran,IRN,2021-02-17,0.01
Ireland,IRL,2020-12-31,0.04
Ireland,IRL,2021-01-04,0.08
Ireland,IRL,2021-01-07,0.31
Ireland,IRL,2021-01-10,0.81
Ireland,IRL,2021-01-13,1.57
Ireland,IRL,2021-01-17,1.9
Ireland,IRL,2021-01-20,2.47
Ireland,IRL,2021-01-24,2.9
Ireland,IRL,2021-01-27,3.27
Ireland,IRL,2021-01-31,4.05
Ireland,IRL,2021-02-05,4.67
Ireland,IRL,2021-02-07,4.87
Ireland,IRL,2021-02-08,4.93
Ireland,IRL,2021-02-09,5.03
Ireland,IRL,2021-02-10,5.2
Ireland,IRL,2021-02-11,5.29
Ireland,IRL,2021-02-12,5.37
Ireland,IRL,2021-02-13,5.44
Ireland,IRL,2021-02-14,5.51
Ireland,IRL,2021-02-15,5.68
Ireland,IRL,2021-02-16,5.95
Ireland,IRL,2021-02-17,6.3
Ireland,IRL,2021-02-18,6.61
Ireland,IRL,2021-02-19,6.9
Ireland,IRL,2021-02-20,7.09
Ireland,IRL,2021-02-21,7.17
Ireland,IRL,2021-02-22,7.28
Ireland,IRL,2021-02-23,7.56
Ireland,IRL,2021-02-24,7.93
Ireland,IRL,2021-02-25,8.29
Ireland,IRL,2021-02-26,8.63
Ireland,IRL,2021-02-27,8.83
Ireland,IRL,2021-02-28,8.91
Ireland,IRL,2021-03-01,9.04
Isle of Man,IMN,2021-01-21,4.18
Isle of Man,IMN,2021-01-22,4.29
Isle of Man,IMN,2021-01-25,4.95
Isle of Man,IMN,2021-01-26,5.75
Isle of Man,IMN,2021-01-27,6.57
Isle of Man,IMN,2021-01-28,7.39
Isle of Man,IMN,2021-01-29,8.07
Isle of Man,IMN,2021-02-02,9.76
Isle of Man,IMN,2021-02-03,11.25
Isle of Man,IMN,2021-02-04,12.01
Isle of Man,IMN,2021-02-05,12.02
Isle of Man,IMN,2021-02-06,12.76
Isle of Man,IMN,2021-02-07,13.23
Isle of Man,IMN,2021-02-08,13.71
Isle of Man,IMN,2021-02-09,14.14
Isle of Man,IMN,2021-02-10,14.63
Isle of Man,IMN,2021-02-11,15.07
Isle of Man,IMN,2021-02-12,15.07
Isle of Man,IMN,2021-02-13,15.87
Isle of Man,IMN,2021-02-14,16.15
Isle of Man,IMN,2021-02-16,16.78
Isle of Man,IMN,2021-02-17,17.41
Isle of Man,IMN,2021-02-18,17.99
Isle of Man,IMN,2021-02-19,20.17
Isle of Man,IMN,2021-02-20,20.2
Isle of Man,IMN,2021-02-21,20.58
Isle of Man,IMN,2021-02-22,20.94
Isle of Man,IMN,2021-02-23,21.22
Isle of Man,IMN,2021-02-24,21.55
Isle of Man,IMN,2021-02-25,22.1
Isle of Man,IMN,2021-02-26,23.38
Isle of Man,IMN,2021-02-27,24.5
Isle of Man,IMN,2021-02-28,25.23
Isle of Man,IMN,2021-03-01,25.87
Isle of Man,IMN,2021-03-02,26.8
Isle of Man,IMN,2021-03-03,27.55
Isle of Man,IMN,2021-03-04,27.56
Israel,ISR,2020-12-19,0
Israel,ISR,2020-12-20,0.09
Israel,ISR,2020-12-21,0.37
Israel,ISR,2020-12-22,0.89
Israel,ISR,2020-12-23,1.62
Israel,ISR,2020-12-24,2.47
Israel,ISR,2020-12-25,2.92
Israel,ISR,2020-12-26,3.29
Israel,ISR,2020-12-27,4.51
Israel,ISR,2020-12-28,6.08
Israel,ISR,2020-12-29,7.9
Israel,ISR,2020-12-30,9.68
Israel,ISR,2020-12-31,11.53
Israel,ISR,2021-01-01,12.36
Israel,ISR,2021-01-02,13.2
Israel,ISR,2021-01-03,14.94
Israel,ISR,2021-01-04,16.71
Israel,ISR,2021-01-05,18.17
Israel,ISR,2021-01-06,19.39
Israel,ISR,2021-01-07,20.74
Israel,ISR,2021-01-08,21.52
Israel,ISR,2021-01-09,22.04
Israel,ISR,2021-01-10,22.55
Israel,ISR,2021-01-11,23.02
Israel,ISR,2021-01-12,23.71
Israel,ISR,2021-01-13,24.97
Israel,ISR,2021-01-14,26.43
Israel,ISR,2021-01-15,27.2
Israel,ISR,2021-01-16,27.85
Israel,ISR,2021-01-17,29.62
Israel,ISR,2021-01-18,31.81
Israel,ISR,2021-01-19,34.23
Israel,ISR,2021-01-20,36.77
Israel,ISR,2021-01-21,39.46
Israel,ISR,2021-01-22,40.72
Israel,ISR,2021-01-23,41.79
Israel,ISR,2021-01-24,44.21
Israel,ISR,2021-01-25,46.75
Israel,ISR,2021-01-26,49.11
Israel,ISR,2021-01-27,51.44
Israel,ISR,2021-01-28,53.86
Israel,ISR,2021-01-29,55.03
Israel,ISR,2021-01-30,55.92
Israel,ISR,2021-01-31,57.45
Israel,ISR,2021-02-01,58.8
Israel,ISR,2021-02-02,59.97
Israel,ISR,2021-02-03,61.25
Israel,ISR,2021-02-04,62.75
Israel,ISR,2021-02-05,63.47
Israel,ISR,2021-02-06,63.98
Israel,ISR,2021-02-07,65.39
Israel,ISR,2021-02-08,66.82
Israel,ISR,2021-02-09,68.36
Israel,ISR,2021-02-10,70
Israel,ISR,2021-02-11,71.75
Israel,ISR,2021-02-12,72.63
Israel,ISR,2021-02-13,73.3
Israel,ISR,2021-02-14,74.95
Israel,ISR,2021-02-15,76.76
Israel,ISR,2021-02-16,78.62
Israel,ISR,2021-02-17,80.2
Israel,ISR,2021-02-18,81.91
Israel,ISR,2021-02-19,82.8
Israel,ISR,2021-02-20,83.5
Israel,ISR,2021-02-21,85.32
Israel,ISR,2021-02-22,87.22
Israel,ISR,2021-02-23,88.91
Israel,ISR,2021-02-24,90.34
Israel,ISR,2021-02-25,91.67
Israel,ISR,2021-02-26,92.32
Israel,ISR,2021-02-27,92.75
Israel,ISR,2021-02-28,93.83
Israel,ISR,2021-03-01,95.06
Israel,ISR,2021-03-02,96.27
Israel,ISR,2021-03-03,97.52
Israel,ISR,2021-03-04,98.85
Italy,ITA,2020-12-27,0.01
Italy,ITA,2020-12-28,0.01
Italy,ITA,2020-12-29,0.02
Italy,ITA,2020-12-30,0.02
Italy,ITA,2020-12-31,0.07
Italy,ITA,2021-01-01,0.08
Italy,ITA,2021-01-02,0.15
Italy,ITA,2021-01-03,0.21
Italy,ITA,2021-01-04,0.32
Italy,ITA,2021-01-05,0.45
Italy,ITA,2021-01-06,0.56
Italy,ITA,2021-01-07,0.71
Italy,ITA,2021-01-08,0.87
Italy,ITA,2021-01-09,1.01
Italy,ITA,2021-01-10,1.11
Italy,ITA,2021-01-11,1.24
Italy,ITA,2021-01-12,1.38
Italy,ITA,2021-01-13,1.53
Italy,ITA,2021-01-14,1.69
Italy,ITA,2021-01-15,1.83
Italy,ITA,2021-01-16,1.94
Italy,ITA,2021-01-17,2
Italy,ITA,2021-01-18,2.07
Italy,ITA,2021-01-19,2.12
Italy,ITA,2021-01-20,2.17
Italy,ITA,2021-01-21,2.23
Italy,ITA,2021-01-22,2.27
Italy,ITA,2021-01-23,2.34
Italy,ITA,2021-01-24,2.39
Italy,ITA,2021-01-25,2.51
Italy,ITA,2021-01-26,2.64
Italy,ITA,2021-01-27,2.75
Italy,ITA,2021-01-28,2.91
Italy,ITA,2021-01-29,3.07
Italy,ITA,2021-01-30,3.22
Italy,ITA,2021-01-31,3.32
Italy,ITA,2021-02-01,3.46
Italy,ITA,2021-02-02,3.6
Italy,ITA,2021-02-03,3.76
Italy,ITA,2021-02-04,3.94
Italy,ITA,2021-02-05,4.11
Italy,ITA,2021-02-06,4.24
Italy,ITA,2021-02-07,4.3
Italy,ITA,2021-02-08,4.41
Italy,ITA,2021-02-09,4.52
Italy,ITA,2021-02-10,4.64
Italy,ITA,2021-02-11,4.76
Italy,ITA,2021-02-12,4.88
Italy,ITA,2021-02-13,4.97
Italy,ITA,2021-02-14,5.01
Italy,ITA,2021-02-15,5.12
Italy,ITA,2021-02-16,5.23
Italy,ITA,2021-02-17,5.36
Italy,ITA,2021-02-18,5.51
Italy,ITA,2021-02-19,5.66
Italy,ITA,2021-02-20,5.78
Italy,ITA,2021-02-21,5.87
Italy,ITA,2021-02-22,6.04
Italy,ITA,2021-02-23,6.21
Italy,ITA,2021-02-24,6.41
Italy,ITA,2021-02-25,6.61
Italy,ITA,2021-02-26,6.83
Italy,ITA,2021-02-27,7.03
Italy,ITA,2021-02-28,7.16
Italy,ITA,2021-03-01,7.38
Italy,ITA,2021-03-02,7.63
Italy,ITA,2021-03-03,7.91
Italy,ITA,2021-03-04,8.18
Japan,JPN,2021-02-17,0
Japan,JPN,2021-02-18,0
Japan,JPN,2021-02-19,0
Japan,JPN,2021-02-22,0.01
Japan,JPN,2021-02-24,0.01
Japan,JPN,2021-02-25,0.02
Japan,JPN,2021-02-26,0.02
Japan,JPN,2021-03-01,0.03
Japan,JPN,2021-03-02,0.03
Japan,JPN,2021-03-03,0.03
Japan,JPN,2021-03-04,0.03
Jersey,JEY,2021-01-24,11.26
Jersey,JEY,2021-01-31,14.68
Jersey,JEY,2021-02-07,20.78
Jersey,JEY,2021-02-14,25.68
Jersey,JEY,2021-02-21,29
Jersey,JEY,2021-02-28,33.16
Jordan,JOR,2021-01-12,0
Jordan,JOR,2021-01-23,0.29
Jordan,JOR,2021-01-31,0.39
Jordan,JOR,2021-02-22,0.78
Jordan,JOR,2021-02-25,1.47
Kazakhstan,KAZ,2021-01-31,0
Kazakhstan,KAZ,2021-02-11,0.07
Kazakhstan,KAZ,2021-02-24,0.12
Kuwait,KWT,2020-12-28,0.06
Kuwait,KWT,2021-01-26,0.82
Kuwait,KWT,2021-02-15,4.1
Latvia,LVA,2021-01-18,0.89
Latvia,LVA,2021-01-19,0.94
Latvia,LVA,2021-01-20,0.98
Latvia,LVA,2021-01-21,0.99
Latvia,LVA,2021-01-22,1
Latvia,LVA,2021-01-25,1.05
Latvia,LVA,2021-01-26,1.09
Latvia,LVA,2021-01-27,1.13
Latvia,LVA,2021-01-28,1.18
Latvia,LVA,2021-01-29,1.23
Latvia,LVA,2021-01-30,1.24
Latvia,LVA,2021-02-01,1.32
Latvia,LVA,2021-02-02,1.42
Latvia,LVA,2021-02-03,1.51
Latvia,LVA,2021-02-04,1.59
Latvia,LVA,2021-02-05,1.67
Latvia,LVA,2021-02-06,1.7
Latvia,LVA,2021-02-07,1.71
Latvia,LVA,2021-02-08,1.73
Latvia,LVA,2021-02-09,1.74
Latvia,LVA,2021-02-10,1.78
Latvia,LVA,2021-02-11,1.87
Latvia,LVA,2021-02-12,1.96
Latvia,LVA,2021-02-13,1.98
Latvia,LVA,2021-02-14,1.98
Latvia,LVA,2021-02-15,2.03
Latvia,LVA,2021-02-16,2.1
Latvia,LVA,2021-02-17,2.21
Latvia,LVA,2021-02-18,2.29
Latvia,LVA,2021-02-19,2.36
Latvia,LVA,2021-02-20,2.4
Latvia,LVA,2021-02-22,2.54
Latvia,LVA,2021-02-23,2.67
Latvia,LVA,2021-02-24,2.89
Latvia,LVA,2021-02-25,3.11
Latvia,LVA,2021-02-26,3.29
Latvia,LVA,2021-02-27,3.32
Latvia,LVA,2021-02-28,3.33
Latvia,LVA,2021-03-01,3.42
Latvia,LVA,2021-03-02,3.53
Latvia,LVA,2021-03-03,3.74
Latvia,LVA,2021-03-04,4.03
Lebanon,LBN,2021-02-13,0
Lebanon,LBN,2021-02-14,0
Lebanon,LBN,2021-02-15,0.02
Lebanon,LBN,2021-02-16,0.05
Lebanon,LBN,2021-02-17,0.09
Lebanon,LBN,2021-02-18,0.14
Lebanon,LBN,2021-02-19,0.2
Lebanon,LBN,2021-02-20,0.2
Lebanon,LBN,2021-02-21,0.2
Lebanon,LBN,2021-02-22,0.26
Lebanon,LBN,2021-02-23,0.32
Lebanon,LBN,2021-02-24,0.37
Lebanon,LBN,2021-02-25,0.44
Lebanon,LBN,2021-02-26,0.51
Lebanon,LBN,2021-02-27,0.51
Lebanon,LBN,2021-02-28,0.59
Lebanon,LBN,2021-03-01,0.67
Lebanon,LBN,2021-03-02,0.7
Lebanon,LBN,2021-03-03,0.8
Lebanon,LBN,2021-03-04,0.84
Liechtenstein,LIE,2021-02-03,2.18
Liechtenstein,LIE,2021-02-10,2.67
Liechtenstein,LIE,2021-02-14,3.05
Liechtenstein,LIE,2021-02-17,3.94
Liechtenstein,LIE,2021-02-21,4.75
Liechtenstein,LIE,2021-02-24,5.82
Liechtenstein,LIE,2021-02-28,6.81
Lithuania,LTU,2020-12-08,0
Lithuania,LTU,2020-12-27,0.09
Lithuania,LTU,2020-12-28,0.19
Lithuania,LTU,2020-12-29,0.3
Lithuania,LTU,2020-12-30,0.36
Lithuania,LTU,2020-12-31,0.36
Lithuania,LTU,2021-01-04,0.36
Lithuania,LTU,2021-01-05,0.38
Lithuania,LTU,2021-01-06,0.51
Lithuania,LTU,2021-01-07,0.66
Lithuania,LTU,2021-01-08,0.85
Lithuania,LTU,2021-01-09,0.86
Lithuania,LTU,2021-01-10,0.86
Lithuania,LTU,2021-01-11,0.94
Lithuania,LTU,2021-01-12,1.02
Lithuania,LTU,2021-01-13,1.25
Lithuania,LTU,2021-01-14,1.57
Lithuania,LTU,2021-01-15,1.83
Lithuania,LTU,2021-01-16,1.88
Lithuania,LTU,2021-01-17,1.92
Lithuania,LTU,2021-01-18,2.08
Lithuania,LTU,2021-01-19,2.31
Lithuania,LTU,2021-01-20,2.44
Lithuania,LTU,2021-01-21,2.5
Lithuania,LTU,2021-01-22,2.51
Lithuania,LTU,2021-01-23,2.51
Lithuania,LTU,2021-01-25,2.52
Lithuania,LTU,2021-01-26,2.63
Lithuania,LTU,2021-01-27,2.88
Lithuania,LTU,2021-01-28,3.14
Lithuania,LTU,2021-01-29,3.44
Lithuania,LTU,2021-01-30,3.46
Lithuania,LTU,2021-01-31,3.46
Lithuania,LTU,2021-02-01,3.57
Lithuania,LTU,2021-02-02,3.71
Lithuania,LTU,2021-02-03,3.96
Lithuania,LTU,2021-02-04,4.32
Lithuania,LTU,2021-02-05,4.59
Lithuania,LTU,2021-02-06,4.61
Lithuania,LTU,2021-02-07,4.62
Lithuania,LTU,2021-02-08,4.71
Lithuania,LTU,2021-02-09,4.82
Lithuania,LTU,2021-02-10,5.04
Lithuania,LTU,2021-02-11,5.38
Lithuania,LTU,2021-02-12,5.64
Lithuania,LTU,2021-02-13,5.66
Lithuania,LTU,2021-02-15,5.83
Lithuania,LTU,2021-02-16,5.85
Lithuania,LTU,2021-02-17,6.15
Lithuania,LTU,2021-02-18,6.56
Lithuania,LTU,2021-02-19,6.95
Lithuania,LTU,2021-02-20,6.98
Lithuania,LTU,2021-02-22,7.18
Lithuania,LTU,2021-02-23,7.5
Lithuania,LTU,2021-02-24,7.93
Lithuania,LTU,2021-02-25,8.36
Lithuania,LTU,2021-02-26,8.72
Lithuania,LTU,2021-02-27,8.75
Lithuania,LTU,2021-02-28,8.76
Lithuania,LTU,2021-03-01,9.04
Lithuania,LTU,2021-03-02,9.38
Lithuania,LTU,2021-03-03,9.8
Lithuania,LTU,2021-03-04,10.31
Luxembourg,LUX,2020-12-30,0.19
Luxembourg,LUX,2021-01-11,0.31
Luxembourg,LUX,2021-01-12,0.38
Luxembourg,LUX,2021-01-13,0.46
Luxembourg,LUX,2021-01-14,0.52
Luxembourg,LUX,2021-01-17,0.6
Luxembourg,LUX,2021-01-18,0.73
Luxembourg,LUX,2021-01-19,0.85
Luxembourg,LUX,2021-01-20,0.99
Luxembourg,LUX,2021-01-21,1.1
Luxembourg,LUX,2021-01-25,1.37
Luxembourg,LUX,2021-01-26,1.52
Luxembourg,LUX,2021-01-27,1.67
Luxembourg,LUX,2021-01-28,1.82
Luxembourg,LUX,2021-01-31,1.99
Luxembourg,LUX,2021-02-01,2.12
Luxembourg,LUX,2021-02-02,2.28
Luxembourg,LUX,2021-02-03,2.46
Luxembourg,LUX,2021-02-04,2.62
Luxembourg,LUX,2021-02-07,2.82
Luxembourg,LUX,2021-02-08,2.9
Luxembourg,LUX,2021-02-09,2.98
Luxembourg,LUX,2021-02-10,3.18
Luxembourg,LUX,2021-02-11,3.42
Luxembourg,LUX,2021-02-14,3.66
Luxembourg,LUX,2021-02-15,3.84
Luxembourg,LUX,2021-02-16,4.14
Luxembourg,LUX,2021-02-17,4.33
Luxembourg,LUX,2021-02-18,4.62
Luxembourg,LUX,2021-02-21,4.95
Luxembourg,LUX,2021-02-22,5.1
Luxembourg,LUX,2021-02-23,5.33
Luxembourg,LUX,2021-02-24,5.55
Luxembourg,LUX,2021-02-25,5.76
Luxembourg,LUX,2021-02-28,6.04
Luxembourg,LUX,2021-03-01,6.25
Luxembourg,LUX,2021-03-02,6.46
Luxembourg,LUX,2021-03-03,6.73
Macao,MAC,2021-02-08,0
Macao,MAC,2021-02-09,0.09
Macao,MAC,2021-02-18,0.31
Malaysia,MYS,2021-02-23,0
Malaysia,MYS,2021-02-27,0.01
Malaysia,MYS,2021-03-01,0.08
Malaysia,MYS,2021-03-02,0.16
Malaysia,MYS,2021-03-03,0.25
Maldives,MDV,2021-02-02,0.16
Maldives,MDV,2021-02-03,0.29
Maldives,MDV,2021-02-04,0.59
Maldives,MDV,2021-02-05,0.79
Maldives,MDV,2021-02-06,1.27
Maldives,MDV,2021-02-07,1.8
Maldives,MDV,2021-02-08,2.39
Maldives,MDV,2021-02-09,3.01
Maldives,MDV,2021-02-10,3.73
Maldives,MDV,2021-02-11,4.69
Maldives,MDV,2021-02-12,5.06
Maldives,MDV,2021-02-13,6.12
Maldives,MDV,2021-02-14,7.14
Maldives,MDV,2021-02-15,8.11
Maldives,MDV,2021-02-16,9.26
Maldives,MDV,2021-02-17,10.4
Maldives,MDV,2021-02-18,11.85
Maldives,MDV,2021-02-19,11.85
Maldives,MDV,2021-02-20,12.95
Maldives,MDV,2021-02-21,13.88
Maldives,MDV,2021-02-22,14.83
Maldives,MDV,2021-02-23,15.75
Maldives,MDV,2021-02-24,16.81
Maldives,MDV,2021-02-25,18.19
Maldives,MDV,2021-02-26,18.39
Maldives,MDV,2021-02-27,19.52
Maldives,MDV,2021-02-28,20.61
Maldives,MDV,2021-03-01,21.67
Maldives,MDV,2021-03-02,22.88
Maldives,MDV,2021-03-03,23.94
Maldives,MDV,2021-03-04,25.37
Malta,MLT,2021-01-17,2.65
Malta,MLT,2021-01-18,2.94
Malta,MLT,2021-01-19,3.23
Malta,MLT,2021-01-20,3.47
Malta,MLT,2021-01-21,3.74
Malta,MLT,2021-01-22,4.02
Malta,MLT,2021-01-23,4.29
Malta,MLT,2021-01-24,4.53
Malta,MLT,2021-01-25,4.8
Malta,MLT,2021-01-26,5.07
Malta,MLT,2021-01-27,5.33
Malta,MLT,2021-01-28,5.59
Malta,MLT,2021-01-29,5.85
Malta,MLT,2021-01-30,6.08
Malta,MLT,2021-01-31,6.29
Malta,MLT,2021-02-01,6.57
Malta,MLT,2021-02-02,6.85
Malta,MLT,2021-02-03,7.16
Malta,MLT,2021-02-04,7.58
Malta,MLT,2021-02-05,8.08
Malta,MLT,2021-02-06,8.51
Malta,MLT,2021-02-07,8.89
Malta,MLT,2021-02-08,9.35
Malta,MLT,2021-02-09,9.81
Malta,MLT,2021-02-10,10.1
Malta,MLT,2021-02-11,10.5
Malta,MLT,2021-02-12,10.98
Malta,MLT,2021-02-13,11.36
Malta,MLT,2021-02-14,11.7
Malta,MLT,2021-02-15,12.15
Malta,MLT,2021-02-16,12.62
Malta,MLT,2021-02-17,13.06
Malta,MLT,2021-02-18,13.52
Malta,MLT,2021-02-19,14.06
Malta,MLT,2021-02-20,14.34
Malta,MLT,2021-02-21,14.59
Malta,MLT,2021-02-22,15.02
Malta,MLT,2021-02-23,15.58
Malta,MLT,2021-02-24,16.21
Malta,MLT,2021-02-25,16.68
Malta,MLT,2021-02-26,17.25
Malta,MLT,2021-02-27,17.66
Malta,MLT,2021-02-28,18.03
Malta,MLT,2021-03-01,18.54
Malta,MLT,2021-03-02,19.05
Malta,MLT,2021-03-03,19.67
Mauritius,MUS,2021-01-25,0
Mauritius,MUS,2021-02-01,0.02
Mauritius,MUS,2021-02-17,0.3
Mexico,MEX,2020-12-24,0
Mexico,MEX,2020-12-27,0.01
Mexico,MEX,2020-12-28,0.01
Mexico,MEX,2020-12-29,0.01
Mexico,MEX,2020-12-30,0.02
Mexico,MEX,2021-01-04,0.03
Mexico,MEX,2021-01-05,0.04
Mexico,MEX,2021-01-06,0.04
Mexico,MEX,2021-01-07,0.05
Mexico,MEX,2021-01-08,0.05
Mexico,MEX,2021-01-09,0.06
Mexico,MEX,2021-01-10,0.06
Mexico,MEX,2021-01-11,0.07
Mexico,MEX,2021-01-12,0.07
Mexico,MEX,2021-01-13,0.15
Mexico,MEX,2021-01-14,0.26
Mexico,MEX,2021-01-15,0.32
Mexico,MEX,2021-01-16,0.36
Mexico,MEX,2021-01-17,0.37
Mexico,MEX,2021-01-18,0.38
Mexico,MEX,2021-01-19,0.39
Mexico,MEX,2021-01-20,0.39
Mexico,MEX,2021-01-21,0.43
Mexico,MEX,2021-01-22,0.48
Mexico,MEX,2021-01-23,0.48
Mexico,MEX,2021-01-24,0.49
Mexico,MEX,2021-01-25,0.5
Mexico,MEX,2021-01-26,0.51
Mexico,MEX,2021-01-27,0.51
Mexico,MEX,2021-01-28,0.51
Mexico,MEX,2021-01-29,0.51
Mexico,MEX,2021-01-30,0.52
Mexico,MEX,2021-01-31,0.52
Mexico,MEX,2021-02-01,0.52
Mexico,MEX,2021-02-02,0.53
Mexico,MEX,2021-02-03,0.53
Mexico,MEX,2021-02-04,0.54
Mexico,MEX,2021-02-05,0.54
Mexico,MEX,2021-02-06,0.55
Mexico,MEX,2021-02-07,0.55
Mexico,MEX,2021-02-08,0.56
Mexico,MEX,2021-02-09,0.56
Mexico,MEX,2021-02-10,0.56
Mexico,MEX,2021-02-11,0.56
Mexico,MEX,2021-02-12,0.56
Mexico,MEX,2021-02-13,0.56
Mexico,MEX,2021-02-15,0.58
Mexico,MEX,2021-02-16,0.71
Mexico,MEX,2021-02-17,0.82
Mexico,MEX,2021-02-18,1.02
